,id,document_id,worker,sentence,subject_entity,object_entity,label
44,519,person1.csv_229,['user:ymnseol'],"최진희는 전라북도 익산시에서 태어났다. 고등학교 3학년 때 친구와 상경해 오아시스레코드사의 오디션에 합격하였으여, 데뷔 초창기 음악 학원에 드나들다가 또래 여자아이들과 뜻을 모아 6인조 밴드 《양떼들》을 결성해 활동하였다. 그 후 명동 등지 클럽에서 실전 경험을 쌓았으며, 호텔 삼정과 도쿄 등 유명한 나이트클럽으로 옮겨 다니면서 실력 있는 밴드로서 인정받기 시작했다. 가창력이 돋보인 최진희는 1982년 호텔 엠버서 나이트클럽에서 활동할 때 또 다른 팀인 《에이원쇼》의 악단장인 김희갑의 눈에 띄어 김희갑이 맡았던 KBS 드라마 《청춘행진곡》의 주제가였던 〈그대는 나의 인생〉을 부르며, 하루아침에 스타가 되었다. 뒤늦게 결성한 그룹사운드 한울타리의 첫번째 음반을 발매하게 된 〈그대는 나의 인생〉은 베이스 기타 주자였던 허영래와 같이 부른 곡으로 한울타리라는 이름으로 발표되었다. 이 곡은 1984년도 라디오 방송횟수 1위를 기록할 만큼 선풍적인 인기를 끌었다.","{'word': '김희갑', 'start_idx': 269, 'end_idx': 271, 'type': 'PER'}","{'word': '에이원쇼', 'start_idx': 257, 'end_idx': 260, 'type': 'ORG'}",per:member_of
45,518,person1.csv_229,['user:ymnseol'],"최진희는 전라북도 익산시에서 태어났다. 고등학교 3학년 때 친구와 상경해 오아시스레코드사의 오디션에 합격하였으여, 데뷔 초창기 음악 학원에 드나들다가 또래 여자아이들과 뜻을 모아 6인조 밴드 《양떼들》을 결성해 활동하였다. 그 후 명동 등지 클럽에서 실전 경험을 쌓았으며, 호텔 삼정과 도쿄 등 유명한 나이트클럽으로 옮겨 다니면서 실력 있는 밴드로서 인정받기 시작했다. 가창력이 돋보인 최진희는 1982년 호텔 엠버서 나이트클럽에서 활동할 때 또 다른 팀인 《에이원쇼》의 악단장인 김희갑의 눈에 띄어 김희갑이 맡았던 KBS 드라마 《청춘행진곡》의 주제가였던 〈그대는 나의 인생〉을 부르며, 하루아침에 스타가 되었다. 뒤늦게 결성한 그룹사운드 한울타리의 첫번째 음반을 발매하게 된 〈그대는 나의 인생〉은 베이스 기타 주자였던 허영래와 같이 부른 곡으로 한울타리라는 이름으로 발표되었다. 이 곡은 1984년도 라디오 방송횟수 1위를 기록할 만큼 선풍적인 인기를 끌었다.","{'word': '최진희', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '양떼들', 'start_idx': 108, 'end_idx': 110, 'type': 'ORG'}",per:member_of
46,2176,person1.csv_282,['user:ymnseol'],"〈미아〉의 작곡가였던 이종훈과 다시 한 번 작업한 곡이다.〈삐삐〉의 작사는 아이유로, 관계에 있어 무례하게 선을 넘는 사람들에게 던지는 유쾌하고 간결한 경고의 메시지를 담고 있다. 〈삐삐〉는 국내 최대 음원 사이트 멜론 기준 진입 1위 이용자 수 11만과 더불어 24시간 누적 이용자수 146만 6646명을 기록하며 멜론 차트 개혁 전후 모두 포함해서 1위로, 이는 기존 24시간 누적 이용자수 1위였던 〈레옹〉의 140만을 넘어선 기록이다.","{'word': '아이유', 'start_idx': 42, 'end_idx': 44, 'type': 'PER'}","{'word': '1위', 'start_idx': 129, 'end_idx': 130, 'type': 'POH'}",per:event
47,1730,person1.csv_286,['user:ymnseol'],"7월 13일부터 9월 1일까지 tvN의 주말 드라마 《호텔 델루나》에 장만월이라는 역할로 여진구와 호흡을 맞추었다. 같은 드라마에 출연한 배우 서이숙은 ""이지은은 서른이 채 안 됐는데 내적 이성과 감성이 단단한 친구인 것 같다. 도화지 같은 매력이 있더라. 화장을 안 했을 때, 조명을 받을 때 얼굴이 다양하더라. 평소에 독서량이 많아서 가사도 잘 쓰는 것 같다. 화술도 좋은데 성실하기까지 하다. 자기가 뭘 해야 하는지를 아는 친구라 걱정은 안 한다""라고 애정을 드러냈다.","{'word': '이지은', 'start_idx': 86, 'end_idx': 88, 'type': 'PER'}","{'word': '여진구', 'start_idx': 50, 'end_idx': 52, 'type': 'PER'}",per:colleagues
48,2177,person1.csv_282,['user:ymnseol'],"〈미아〉의 작곡가였던 이종훈과 다시 한 번 작업한 곡이다.〈삐삐〉의 작사는 아이유로, 관계에 있어 무례하게 선을 넘는 사람들에게 던지는 유쾌하고 간결한 경고의 메시지를 담고 있다. 〈삐삐〉는 국내 최대 음원 사이트 멜론 기준 진입 1위 이용자 수 11만과 더불어 24시간 누적 이용자수 146만 6646명을 기록하며 멜론 차트 개혁 전후 모두 포함해서 1위로, 이는 기존 24시간 누적 이용자수 1위였던 〈레옹〉의 140만을 넘어선 기록이다.","{'word': '아이유', 'start_idx': 42, 'end_idx': 44, 'type': 'PER'}","{'word': '1위', 'start_idx': 197, 'end_idx': 198, 'type': 'POH'}",per:event
49,2343,person1.csv_215,['user:ymnseol'],"나중에 박정희정권에 호의적으로 변하였는데, 송건호는 그가 박정희에게 붙었다고 비판하였다.","{'word': '송건호', 'start_idx': 24, 'end_idx': 26, 'type': 'PER'}","{'word': '박정희', 'start_idx': 32, 'end_idx': 34, 'type': 'PER'}",no_relation
50,2344,person1.csv_215,['user:ymnseol'],"나중에 박정희정권에 호의적으로 변하였는데, 송건호는 그가 박정희에게 붙었다고 비판하였다.","{'word': '송건호', 'start_idx': 24, 'end_idx': 26, 'type': 'PER'}","{'word': '박정희정권', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}",no_relation
51,834,person1.csv_332,['user:ymnseol'],"또한 유희열은 개별적으로 작곡가 활동을 하기도 했는데, 그가 작곡가로서 제법 알려지게 된 계기는 앨범 프로듀서를 맡은 96년 4월에 발매된 윤종신 5집 앨범 《우》가 70만장 이상 판매된 후부터이다. 앨범 프로듀서의 역할은 작곡과 편곡, 디렉팅, 연주, 세션맨 관리, 연주자 선택 등 앨범에 관한한 모든 것을 책임지는 것이다.","{'word': '유희열', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '작곡가', 'start_idx': 14, 'end_idx': 16, 'type': 'POH'}",per:title
52,1731,person1.csv_286,['user:ymnseol'],"7월 13일부터 9월 1일까지 tvN의 주말 드라마 《호텔 델루나》에 장만월이라는 역할로 여진구와 호흡을 맞추었다. 같은 드라마에 출연한 배우 서이숙은 ""이지은은 서른이 채 안 됐는데 내적 이성과 감성이 단단한 친구인 것 같다. 도화지 같은 매력이 있더라. 화장을 안 했을 때, 조명을 받을 때 얼굴이 다양하더라. 평소에 독서량이 많아서 가사도 잘 쓰는 것 같다. 화술도 좋은데 성실하기까지 하다. 자기가 뭘 해야 하는지를 아는 친구라 걱정은 안 한다""라고 애정을 드러냈다.","{'word': '이지은', 'start_idx': 86, 'end_idx': 88, 'type': 'PER'}","{'word': '서이숙', 'start_idx': 80, 'end_idx': 82, 'type': 'PER'}",per:colleagues
53,1732,person1.csv_286,['user:ymnseol'],"7월 13일부터 9월 1일까지 tvN의 주말 드라마 《호텔 델루나》에 장만월이라는 역할로 여진구와 호흡을 맞추었다. 같은 드라마에 출연한 배우 서이숙은 ""이지은은 서른이 채 안 됐는데 내적 이성과 감성이 단단한 친구인 것 같다. 도화지 같은 매력이 있더라. 화장을 안 했을 때, 조명을 받을 때 얼굴이 다양하더라. 평소에 독서량이 많아서 가사도 잘 쓰는 것 같다. 화술도 좋은데 성실하기까지 하다. 자기가 뭘 해야 하는지를 아는 친구라 걱정은 안 한다""라고 애정을 드러냈다.","{'word': '이지은', 'start_idx': 86, 'end_idx': 88, 'type': 'PER'}","{'word': '호텔 델루나', 'start_idx': 30, 'end_idx': 35, 'type': 'PRO'}",per:participate_in
54,856,person1.csv_222,['user:ymnseol'],1960년 40년 가명을 벗고 호적에 정식으로 박명련에서 박순천으로 이름을 개명하였다.,"{'word': '박순천', 'start_idx': 32, 'end_idx': 34, 'type': 'PER'}","{'word': '박명련', 'start_idx': 26, 'end_idx': 28, 'type': 'PER'}",per:alternate_name
55,1445,person1.csv_137,['user:ymnseol'],"1975년 9월 21일, 연예인 축구 대회 도중 심장마비에 걸려 서울특별시 중구 광희동 국립의료원(現 서울특별시 중구 을지로6가 국립중앙의료원)에 이송되었지만 끝내 건강 회복을 하지 못하고 향년 51세를 일기로 별세했다.","{'word': '국립중앙의료원', 'start_idx': 72, 'end_idx': 78, 'type': 'ORG'}","{'word': '국립의료원', 'start_idx': 49, 'end_idx': 53, 'type': 'ORG'}",org:alternate_name
56,1701,person1.csv_129,['user:ymnseol'],"함은정(, ), 1988년 12월 12일 ~ )은 대한민국의 가수이자 배우다.","{'word': '함은정', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '배우', 'start_idx': 39, 'end_idx': 40, 'type': 'POH'}",per:title
57,1847,person1.csv_231,['user:ymnseol'],"〈그대는 나의 인생〉하고 〈사랑의 미로〉를 부르면서 스타덤에 올랐던 최진희는 1985년부터 KBS 10대 가수상을 받았으며, MBC 드라마 《물보라》의 주제가였던 〈물보라〉로 제21회 백상예술대상에서 주제가상을 받았으며, 1986년 〈바람에 흔들리고 비에 젖어도〉를 불러 서울국제가요제에서 금상을 받는 등 많은 상을 받았으며, 김수희, 심수봉, 주현미 등과 1980년대 트로트 중흥 시대를 대표하는 가수로 4각(四却) 체제를 이루었을 만큼 많은 인기를 얻었지만 최진희는 트로트 성향을 보이면서 포크풍·발라드풍을 약간 혼합한 듯한 곡을 자주 불렀다.","{'word': '최진희', 'start_idx': 38, 'end_idx': 40, 'type': 'PER'}","{'word': '주제가상', 'start_idx': 112, 'end_idx': 115, 'type': 'POH'}",per:event
58,2184,person1.csv_327,['user:ymnseol'],"유희열은 자신보다 여덟 살 위인 형이 음악적인 부분에 있어 많은 영향을 주었다고 한다. 유희열이 초등학교 때 형은 경복고에 다녔는데 남성 무반주 중창단인 '글리'(glee)의 단원이었다. 유희열의 형은 노래를 잘했을 뿐 아니라 음악을 즐겨들었다. 덕분에 유희열도 자연스럽게 팝송과 가까워질 수 있었다. 또한 유희열의 친구가 되어 준 것은 FM 라디오에서 흘러나오는 팝송이었다. 그 당시 라디오를 통해 흐르던 아바, ELO, 비지스, 레이프 가렛, 트윈폴리오, 양희은, 김민기 등을 포함한 아티스트들의 곡은 그에게 있어 큰 영향이 되었다.","{'word': '글리', 'start_idx': 87, 'end_idx': 88, 'type': 'ORG'}","{'word': 'glee', 'start_idx': 91, 'end_idx': 94, 'type': 'ORG'}",org:alternate_name
59,2185,person1.csv_327,['user:ymnseol'],"유희열은 자신보다 여덟 살 위인 형이 음악적인 부분에 있어 많은 영향을 주었다고 한다. 유희열이 초등학교 때 형은 경복고에 다녔는데 남성 무반주 중창단인 '글리'(glee)의 단원이었다. 유희열의 형은 노래를 잘했을 뿐 아니라 음악을 즐겨들었다. 덕분에 유희열도 자연스럽게 팝송과 가까워질 수 있었다. 또한 유희열의 친구가 되어 준 것은 FM 라디오에서 흘러나오는 팝송이었다. 그 당시 라디오를 통해 흐르던 아바, ELO, 비지스, 레이프 가렛, 트윈폴리오, 양희은, 김민기 등을 포함한 아티스트들의 곡은 그에게 있어 큰 영향이 되었다.","{'word': '유희열', 'start_idx': 172, 'end_idx': 174, 'type': 'PER'}","{'word': '레이프 가렛', 'start_idx': 242, 'end_idx': 247, 'type': 'PER'}",no_relation
60,1849,person1.csv_231,['user:ymnseol'],"〈그대는 나의 인생〉하고 〈사랑의 미로〉를 부르면서 스타덤에 올랐던 최진희는 1985년부터 KBS 10대 가수상을 받았으며, MBC 드라마 《물보라》의 주제가였던 〈물보라〉로 제21회 백상예술대상에서 주제가상을 받았으며, 1986년 〈바람에 흔들리고 비에 젖어도〉를 불러 서울국제가요제에서 금상을 받는 등 많은 상을 받았으며, 김수희, 심수봉, 주현미 등과 1980년대 트로트 중흥 시대를 대표하는 가수로 4각(四却) 체제를 이루었을 만큼 많은 인기를 얻었지만 최진희는 트로트 성향을 보이면서 포크풍·발라드풍을 약간 혼합한 듯한 곡을 자주 불렀다.","{'word': '최진희', 'start_idx': 258, 'end_idx': 260, 'type': 'PER'}","{'word': '주현미', 'start_idx': 193, 'end_idx': 195, 'type': 'PER'}",no_relation
61,1433,person1.csv_138,['user:ymnseol'],"최용준(1968년 2월 10일 ~ )은 대한민국의 팝 발라드 가수, 작사가, 작곡가, 연기자이다.","{'word': '최용준', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '연기자', 'start_idx': 48, 'end_idx': 50, 'type': 'POH'}",per:title
62,1432,person1.csv_138,['user:ymnseol'],"최용준(1968년 2월 10일 ~ )은 대한민국의 팝 발라드 가수, 작사가, 작곡가, 연기자이다.","{'word': '최용준', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '작곡가', 'start_idx': 43, 'end_idx': 45, 'type': 'POH'}",per:title
63,407,person1.csv_170,['user:ymnseol'],그 후 강은경 작가의 드라마 《안녕하세요 하느님》에서 주인공을 연달아 맡으며 그 후 신인으로서 빠른 성장세를 걷기 시작했다. 연이어 청춘 드라마 《오버 더 레인보우》에서 뉴질랜드에서 가수의 꿈을 이루기 위해 한국으로 넘어온 정희수 역을 맡아 감춰진 댄스 실력과 끼를 발산하며 주목받았다.,"{'word': '강은경', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '작가', 'start_idx': 8, 'end_idx': 9, 'type': 'POH'}",per:title
64,406,person1.csv_170,['user:ymnseol'],그 후 강은경 작가의 드라마 《안녕하세요 하느님》에서 주인공을 연달아 맡으며 그 후 신인으로서 빠른 성장세를 걷기 시작했다. 연이어 청춘 드라마 《오버 더 레인보우》에서 뉴질랜드에서 가수의 꿈을 이루기 위해 한국으로 넘어온 정희수 역을 맡아 감춰진 댄스 실력과 끼를 발산하며 주목받았다.,"{'word': '강은경', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '안녕하세요 하느님', 'start_idx': 17, 'end_idx': 25, 'type': 'PRO'}",per:participate_in
65,1431,person1.csv_138,['user:ymnseol'],"최용준(1968년 2월 10일 ~ )은 대한민국의 팝 발라드 가수, 작사가, 작곡가, 연기자이다.","{'word': '최용준', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '작사가', 'start_idx': 38, 'end_idx': 40, 'type': 'POH'}",per:title
66,901,person1.csv_177,['user:ymnseol'],2014년 5월에 1994년 드라마 《서울의 달》을 집필한 김운경 작가의 신작 JTBC 드라마 《유나의 거리》에서 김옥빈은 소매치기 유나를 연기하였다. 유나의 거리는 오만가지 쓸쓸한 하류인간의 군상을 따뜻하게 녹여내 매니아층을 형성하였다. 본 작품을 통해 에이판 스타어워즈에서 우수연기상을 수상하였다.,"{'word': '김옥빈', 'start_idx': 64, 'end_idx': 66, 'type': 'PER'}","{'word': '수상', 'start_idx': 162, 'end_idx': 163, 'type': 'POH'}",per:event
67,902,person1.csv_177,['user:ymnseol'],2014년 5월에 1994년 드라마 《서울의 달》을 집필한 김운경 작가의 신작 JTBC 드라마 《유나의 거리》에서 김옥빈은 소매치기 유나를 연기하였다. 유나의 거리는 오만가지 쓸쓸한 하류인간의 군상을 따뜻하게 녹여내 매니아층을 형성하였다. 본 작품을 통해 에이판 스타어워즈에서 우수연기상을 수상하였다.,"{'word': '김운경', 'start_idx': 33, 'end_idx': 35, 'type': 'PER'}","{'word': '유나의 거리', 'start_idx': 54, 'end_idx': 59, 'type': 'PRO'}",per:participate_in
